,5 digit NTD ID,agency_name,month_year,trips_num,VOMS,VRM,VRH,date_col,NTD ID,Agency,Mode VOMS_new,VOM_CAT
937,40041,Hillsborough Area Regional Transit Authority,OCT04,831257.0,154.0,542591.0,43442.0,2004-10-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
938,40046,Sarasota County ,OCT04,0.0,0.0,0.0,0.0,2004-10-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
939,40063,Brevard Board of County Commissioners,OCT04,65871.0,19.0,72098.0,3981.0,2004-10-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
940,40074,Pasco County Board of County Commissioners,OCT04,51761.0,14.0,66150.0,3767.0,2004-10-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
941,40077,South Florida Regional Transportation Authority,OCT04,25098.0,13.0,22495.0,2503.0,2004-10-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
942,40097,"Council on Aging of St. Lucie, Inc.",OCT04,2216.0,3.0,10509.0,693.0,2004-10-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
943,40104,Indian River County,OCT04,0.0,0.0,0.0,0.0,2004-10-01,40104,Indian River County,15,10-49 peak vehicles
944,40120,"City of Ocala, Florida",OCT04,0.0,0.0,0.0,0.0,2004-10-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
945,40128,Okaloosa County Board of County Commissioners,OCT04,2624.0,4.0,0.0,966.0,2004-10-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
946,40140,Collier County,OCT04,0.0,0.0,0.0,0.0,2004-10-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
947,40146,Hernando County Board of County Commissioners,OCT04,0.0,0.0,0.0,0.0,2004-10-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
948,40155,"St Johns County, Florida",OCT04,0.0,0.0,0.0,0.0,2004-10-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
949,40158,Lake County Board of County Commissioners,OCT04,0.0,0.0,0.0,0.0,2004-10-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
950,40185,Bay County Transportation Planning Organization,OCT04,0.0,0.0,0.0,0.0,2004-10-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
951,40192,Martin County,OCT04,0.0,0.0,0.0,0.0,2004-10-01,40192,Martin County,12,10-49 peak vehicles
952,40026,Manatee County Board of County Commissioners,NOV04,107240.0,15.0,81121.0,4602.0,2004-11-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
953,40027,Pinellas Suncoast Transit Authority,NOV04,807220.0,140.0,659061.0,45288.0,2004-11-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
954,40028,Lee County Transit,NOV04,208542.0,38.0,223147.0,13626.0,2004-11-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
955,40029,Broward County Board of County Commissioners,NOV04,3299383.0,278.0,1265522.0,93141.0,2004-11-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
956,40030,"City of Gainesville, FL",NOV04,781270.0,88.0,238031.0,20530.0,2004-11-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
957,40031,Lakeland Area Mass Transit District,NOV04,0.0,0.0,0.0,0.0,2004-11-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
958,40032,County of Volusia,NOV04,231294.0,43.0,206491.0,13288.0,2004-11-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
959,40034,County of Miami-Dade ,NOV04,6607165.0,650.0,2670801.0,215250.0,2004-11-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
960,40035,Central Florida Regional Transportation Authority,NOV04,2011954.0,197.0,1089993.0,77097.0,2004-11-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
961,40036,City of Tallahassee,NOV04,393830.0,49.0,133923.0,11804.0,2004-11-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
962,40037,"Board of County Commissioners, Palm Beach County",NOV04,694180.0,113.0,554863.0,33576.0,2004-11-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
963,40038,"Escambia County Board of County Commissioners, FL",NOV04,114905.0,34.0,117561.0,7770.0,2004-11-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
964,40040,Jacksonville Transportation Authority,NOV04,802991.0,144.0,824608.0,46291.0,2004-11-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
965,40041,Hillsborough Area Regional Transit Authority,NOV04,929563.0,154.0,498112.0,40229.0,2004-11-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
966,40046,Sarasota County ,NOV04,0.0,0.0,0.0,0.0,2004-11-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
967,40063,Brevard Board of County Commissioners,NOV04,72890.0,19.0,82086.0,4198.0,2004-11-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
968,40074,Pasco County Board of County Commissioners,NOV04,53380.0,14.0,65809.0,3767.0,2004-11-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
969,40077,South Florida Regional Transportation Authority,NOV04,24752.0,13.0,22423.0,2489.0,2004-11-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
970,40097,"Council on Aging of St. Lucie, Inc.",NOV04,2124.0,3.0,9412.0,627.0,2004-11-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
971,40104,Indian River County,NOV04,0.0,0.0,0.0,0.0,2004-11-01,40104,Indian River County,15,10-49 peak vehicles
972,40120,"City of Ocala, Florida",NOV04,0.0,0.0,0.0,0.0,2004-11-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
973,40128,Okaloosa County Board of County Commissioners,NOV04,2461.0,4.0,0.0,920.0,2004-11-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
974,40140,Collier County,NOV04,0.0,0.0,0.0,0.0,2004-11-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
975,40146,Hernando County Board of County Commissioners,NOV04,0.0,0.0,0.0,0.0,2004-11-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
976,40155,"St Johns County, Florida",NOV04,0.0,0.0,0.0,0.0,2004-11-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
977,40158,Lake County Board of County Commissioners,NOV04,0.0,0.0,0.0,0.0,2004-11-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
978,40185,Bay County Transportation Planning Organization,NOV04,0.0,0.0,0.0,0.0,2004-11-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
979,40192,Martin County,NOV04,0.0,0.0,0.0,0.0,2004-11-01,40192,Martin County,12,10-49 peak vehicles
980,40026,Manatee County Board of County Commissioners,DEC04,101376.0,15.0,84956.0,5077.0,2004-12-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
981,40027,Pinellas Suncoast Transit Authority,DEC04,806149.0,140.0,690103.0,47369.0,2004-12-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
982,40028,Lee County Transit,DEC04,219710.0,42.0,242429.0,14981.0,2004-12-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
983,40029,Broward County Board of County Commissioners,DEC04,3350943.0,278.0,1330534.0,97999.0,2004-12-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
984,40030,"City of Gainesville, FL",DEC04,461960.0,88.0,232363.0,19701.0,2004-12-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
985,40031,Lakeland Area Mass Transit District,DEC04,0.0,0.0,0.0,0.0,2004-12-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
986,40032,County of Volusia,DEC04,243507.0,43.0,216183.0,13900.0,2004-12-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
987,40034,County of Miami-Dade ,DEC04,6747314.0,650.0,2980273.0,240584.0,2004-12-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
988,40035,Central Florida Regional Transportation Authority,DEC04,1984415.0,197.0,1144135.0,80843.0,2004-12-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
989,40036,City of Tallahassee,DEC04,276271.0,49.0,128982.0,11608.0,2004-12-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
990,40037,"Board of County Commissioners, Palm Beach County",DEC04,707471.0,113.0,582887.0,35324.0,2004-12-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
991,40038,"Escambia County Board of County Commissioners, FL",DEC04,113710.0,34.0,130128.0,8619.0,2004-12-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
992,40040,Jacksonville Transportation Authority,DEC04,789357.0,144.0,824608.0,30908.0,2004-12-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
993,40041,Hillsborough Area Regional Transit Authority,DEC04,932621.0,155.0,588178.0,47789.0,2004-12-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
994,40046,Sarasota County ,DEC04,0.0,0.0,0.0,0.0,2004-12-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
995,40063,Brevard Board of County Commissioners,DEC04,69070.0,18.0,87560.0,3987.0,2004-12-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
996,40074,Pasco County Board of County Commissioners,DEC04,57193.0,14.0,70723.0,4070.0,2004-12-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
997,40077,South Florida Regional Transportation Authority,DEC04,24808.0,13.0,24444.0,2703.0,2004-12-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
998,40097,"Council on Aging of St. Lucie, Inc.",DEC04,2575.0,3.0,10470.0,693.0,2004-12-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
999,40104,Indian River County,DEC04,0.0,0.0,0.0,0.0,2004-12-01,40104,Indian River County,15,10-49 peak vehicles
1000,40120,"City of Ocala, Florida",DEC04,0.0,0.0,0.0,0.0,2004-12-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
1001,40128,Okaloosa County Board of County Commissioners,DEC04,2648.0,4.0,0.0,1058.0,2004-12-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
1002,40140,Collier County,DEC04,0.0,0.0,0.0,0.0,2004-12-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
1003,40146,Hernando County Board of County Commissioners,DEC04,0.0,0.0,0.0,0.0,2004-12-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
1004,40155,"St Johns County, Florida",DEC04,0.0,0.0,0.0,0.0,2004-12-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
1005,40158,Lake County Board of County Commissioners,DEC04,0.0,0.0,0.0,0.0,2004-12-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
1006,40185,Bay County Transportation Planning Organization,DEC04,0.0,0.0,0.0,0.0,2004-12-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
1007,40192,Martin County,DEC04,0.0,0.0,0.0,0.0,2004-12-01,40192,Martin County,12,10-49 peak vehicles
1008,40026,Manatee County Board of County Commissioners,JAN05,101232.0,18.0,81966.0,5682.0,2005-01-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
1009,40027,Pinellas Suncoast Transit Authority,JAN05,842892.0,142.0,689068.0,46934.0,2005-01-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
1010,40028,Lee County Transit,JAN05,250521.0,46.0,246797.0,15680.0,2005-01-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
1011,40029,Broward County Board of County Commissioners,JAN05,3333788.0,287.0,1323092.0,97464.0,2005-01-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
1012,40030,"City of Gainesville, FL",JAN05,839158.0,88.0,243942.0,21684.0,2005-01-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
1013,40031,Lakeland Area Mass Transit District,JAN05,0.0,0.0,0.0,0.0,2005-01-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
1014,40032,County of Volusia,JAN05,238624.0,49.0,213664.0,13718.0,2005-01-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
1015,40034,County of Miami-Dade ,JAN05,6577782.0,756.0,2887831.0,232267.0,2005-01-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
1016,40035,Central Florida Regional Transportation Authority,JAN05,2017364.0,197.0,1121592.0,79665.0,2005-01-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
1017,40036,City of Tallahassee,JAN05,450685.0,49.0,143537.0,11357.0,2005-01-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
1018,40037,"Board of County Commissioners, Palm Beach County",JAN05,702576.0,113.0,563374.0,34104.0,2005-01-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
1019,40038,"Escambia County Board of County Commissioners, FL",JAN05,102257.0,31.0,115101.0,7788.0,2005-01-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
1020,40040,Jacksonville Transportation Authority,JAN05,805089.0,144.0,824608.0,46291.0,2005-01-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
1021,40041,Hillsborough Area Regional Transit Authority,JAN05,933358.0,157.0,549956.0,44606.0,2005-01-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
1022,40046,Sarasota County ,JAN05,154535.0,26.0,144700.0,8325.0,2005-01-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
1023,40063,Brevard Board of County Commissioners,JAN05,63895.0,20.0,82813.0,3710.0,2005-01-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
1024,40074,Pasco County Board of County Commissioners,JAN05,55912.0,14.0,65499.0,3767.0,2005-01-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
1025,40077,South Florida Regional Transportation Authority,JAN05,24935.0,13.0,22495.0,2503.0,2005-01-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
1026,40097,"Council on Aging of St. Lucie, Inc.",JAN05,2236.0,3.0,9902.0,660.0,2005-01-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
1027,40104,Indian River County,JAN05,0.0,0.0,0.0,0.0,2005-01-01,40104,Indian River County,15,10-49 peak vehicles
1028,40120,"City of Ocala, Florida",JAN05,0.0,0.0,0.0,0.0,2005-01-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
1029,40128,Okaloosa County Board of County Commissioners,JAN05,3414.0,8.0,23247.0,1538.0,2005-01-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
1030,40140,Collier County,JAN05,84235.0,11.0,64496.0,3308.0,2005-01-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
1031,40146,Hernando County Board of County Commissioners,JAN05,10086.0,6.0,24960.0,1814.0,2005-01-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
1032,40155,"St Johns County, Florida",JAN05,0.0,0.0,0.0,0.0,2005-01-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
1033,40158,Lake County Board of County Commissioners,JAN05,0.0,0.0,0.0,0.0,2005-01-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
1034,40185,Bay County Transportation Planning Organization,JAN05,0.0,0.0,0.0,0.0,2005-01-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
1035,40192,Martin County,JAN05,0.0,0.0,0.0,0.0,2005-01-01,40192,Martin County,12,10-49 peak vehicles
1036,40026,Manatee County Board of County Commissioners,FEB05,113764.0,18.0,78510.0,5210.0,2005-02-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
1037,40027,Pinellas Suncoast Transit Authority,FEB05,813679.0,144.0,646797.0,43799.0,2005-02-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
